UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type,Failure Type Encoded
7631,L54810,L,300.5,311.6,1534,37.7,90,No Failure,1
7632,L54811,L,300.5,311.6,1444,49.3,92,No Failure,1
7633,L54812,L,300.5,311.6,1744,26.8,94,No Failure,1
7634,L54813,L,300.4,311.5,1441,44.6,96,No Failure,1
7635,M22494,M,300.3,311.3,1506,40.7,98,No Failure,1
7636,L54815,L,300.3,311.4,1526,38.5,101,No Failure,1
7637,L54816,L,300.4,311.5,1704,29.7,103,No Failure,1
7638,H37051,H,300.4,311.4,1445,52.4,105,No Failure,1
7639,L54818,L,300.5,311.5,1661,35.9,110,No Failure,1
7640,L54819,L,300.5,311.4,1466,41.8,112,No Failure,1
7641,L54820,L,300.4,311.3,1608,35.1,114,No Failure,1
7642,M22501,M,300.4,311.4,1352,57.3,116,No Failure,1
7643,M22502,M,300.4,311.4,1604,31.7,119,No Failure,1
7644,H37057,H,300.4,311.4,1427,50.7,122,No Failure,1
7645,L54824,L,300.4,311.4,1424,44.6,127,No Failure,1
7646,L54825,L,300.4,311.4,1662,29.3,129,No Failure,1
7647,L54826,L,300.4,311.4,1936,23.9,131,No Failure,1
7648,L54827,L,300.4,311.4,1728,31.7,133,No Failure,1
7649,L54828,L,300.4,311.4,1552,28.8,135,No Failure,1
7650,H37063,H,300.4,311.5,1662,29.0,137,No Failure,1
7651,L54830,L,300.3,311.4,1343,57.7,142,No Failure,1
7652,M22511,M,300.4,311.5,1476,32.6,144,No Failure,1
7653,L54832,L,300.3,311.4,1346,51.1,147,No Failure,1
7654,L54833,L,300.4,311.5,1492,44.6,149,No Failure,1
7655,M22514,M,300.3,311.5,1540,41.5,151,No Failure,1
7656,L54835,L,300.4,311.5,1596,32.5,154,No Failure,1
7657,L54836,L,300.5,311.6,1541,47.8,156,No Failure,1
7658,L54837,L,300.5,311.6,1661,30.0,158,No Failure,1
7659,M22518,M,300.4,311.6,1359,55.4,160,No Failure,1
7660,L54839,L,300.5,311.6,1528,42.4,163,No Failure,1
7661,M22520,M,300.5,311.6,1246,52.9,165,No Failure,1
7662,L54841,L,300.5,311.6,1575,32.5,168,No Failure,1
7663,M22522,M,300.5,311.6,1658,30.4,170,No Failure,1
7664,L54843,L,300.5,311.6,1385,54.8,173,No Failure,1
7665,H37078,H,300.5,311.7,1454,50.3,175,No Failure,1
7666,L54845,L,300.5,311.6,1497,40.5,180,No Failure,1
7667,M22526,M,300.6,311.7,1424,50.8,182,No Failure,1
7668,L54847,L,300.6,311.7,1528,43.9,185,No Failure,1
7669,L54848,L,300.6,311.8,1539,37.0,187,No Failure,1
7670,L54849,L,300.7,311.8,1336,58.4,189,Overstrain Failure,2
7671,L54850,L,300.5,311.6,1525,37.6,191,No Failure,1
7672,M22531,M,300.5,311.6,1456,51.1,193,No Failure,1
7673,M22532,M,300.5,311.7,2141,17.2,196,No Failure,1
7674,M22533,M,300.5,311.6,1476,39.1,199,No Failure,1
7675,L54854,L,300.5,311.6,1509,47.2,202,No Failure,1
7676,L54855,L,300.5,311.6,1447,45.4,204,No Failure,1
7677,L54856,L,300.6,311.7,1448,49.1,206,No Failure,1
7678,L54857,L,300.6,311.7,1428,52.6,208,No Failure,1
7679,M22538,M,300.6,311.7,1389,52.1,210,No Failure,1
7680,L54859,L,300.7,311.7,1635,32.4,213,No Failure,1
7681,L54860,L,300.7,311.7,1395,43.7,215,No Failure,1
7682,L54861,L,300.7,311.8,1443,43.7,217,No Failure,1
7683,M22542,M,300.7,311.7,1412,49.1,219,No Failure,1
7684,L54863,L,300.7,311.7,1524,43.5,222,No Failure,1
7685,M22544,M,300.7,311.8,1407,42.4,224,No Failure,1
7686,L54865,L,300.8,311.7,1397,43.5,227,No Failure,1
7687,M22546,M,300.7,311.7,1504,36.9,229,No Failure,1
7688,M22547,M,300.7,311.7,2097,18.9,232,Tool Wear Failure,5
7689,L54868,L,300.6,311.7,1553,39.8,0,No Failure,1
7690,L54869,L,300.6,311.7,1432,39.2,2,No Failure,1
7691,M22550,M,300.5,311.6,1577,36.5,4,No Failure,1
7692,M22551,M,300.5,311.5,1370,56.1,7,No Failure,1
7693,H37106,H,300.5,311.6,1506,36.2,10,No Failure,1
7694,L54873,L,300.6,311.6,1964,21.4,15,No Failure,1
7695,H37108,H,300.6,311.7,1500,36.7,17,No Failure,1
7696,L54875,L,300.6,311.7,1488,47.7,22,No Failure,1
7697,H37110,H,300.6,311.5,1282,60.2,24,No Failure,1
7698,L54877,L,300.5,311.4,1400,45.1,29,No Failure,1
7699,L54878,L,300.6,311.5,1419,38.6,31,No Failure,1
7700,M22559,M,300.7,311.5,1441,40.6,33,No Failure,1
7701,M22560,M,300.7,311.6,1348,62.5,36,No Failure,1
7702,H37115,H,300.8,311.7,1468,38.7,39,No Failure,1
7703,M22562,M,300.7,311.7,1701,30.8,44,No Failure,1
7704,H37117,H,300.7,311.7,1864,23.6,47,No Failure,1
7705,M22564,M,300.6,311.6,1630,31.8,52,No Failure,1
7706,L54885,L,300.5,311.5,1316,49.7,55,No Failure,1
7707,L54886,L,300.5,311.5,1708,31.2,57,No Failure,1
7708,H37121,H,300.5,311.4,1679,27.5,59,No Failure,1
7709,L54888,L,300.5,311.4,1709,32.3,64,No Failure,1
7710,L54889,L,300.5,311.4,1445,41.5,66,No Failure,1
7711,M22570,M,300.5,311.4,1390,51.9,68,No Failure,1
7712,L54891,L,300.4,311.4,1309,55.5,71,No Failure,1
7713,L54892,L,300.5,311.5,1499,37.6,73,No Failure,1
7714,M22573,M,300.5,311.4,2072,18.8,75,No Failure,1
7715,L54894,L,300.5,311.5,1487,43.0,78,No Failure,1
7716,L54895,L,300.5,311.5,1302,49.6,80,No Failure,1
7717,M22576,M,300.5,311.5,1378,48.2,82,No Failure,1
7718,L54897,L,300.5,311.6,1365,53.0,85,No Failure,1
7719,H37132,H,300.6,311.7,1427,44.6,87,No Failure,1
7720,H37133,H,300.6,311.7,1535,33.3,92,No Failure,1
7721,H37134,H,300.5,311.6,1476,41.7,97,No Failure,1
7722,L54901,L,300.5,311.6,1425,42.4,102,No Failure,1
7723,L54902,L,300.5,311.7,1409,54.7,104,No Failure,1
7724,L54903,L,300.5,311.6,1730,30.2,106,No Failure,1
7725,M22584,M,300.5,311.6,1454,41.4,108,No Failure,1
7726,L54905,L,300.6,311.7,1744,26.9,111,No Failure,1
7727,M22586,M,300.8,311.9,1761,29.0,113,No Failure,1
7728,M22587,M,300.7,311.9,1657,30.9,116,No Failure,1
7729,L54908,L,300.7,311.8,1420,47.0,119,No Failure,1
7730,H37143,H,300.7,311.9,1329,59.2,121,No Failure,1
7731,L54910,L,300.6,311.9,1472,44.2,126,No Failure,1
7732,L54911,L,300.6,312.0,1566,30.1,128,No Failure,1
7733,L54912,L,300.6,312.0,1430,42.7,130,No Failure,1
7734,L54913,L,300.6,312.0,1481,40.9,132,No Failure,1
7735,L54914,L,300.6,312.0,1670,29.4,134,No Failure,1
7736,L54915,L,300.6,312.0,1406,55.1,136,No Failure,1
7737,H37150,H,300.6,312.1,1354,46.9,138,No Failure,1
7738,M22597,M,300.5,312.0,1985,19.3,143,No Failure,1
7739,M22598,M,300.5,312.0,1263,60.8,146,No Failure,1
7740,L54919,L,300.5,311.9,1576,31.1,149,No Failure,1
7741,L54920,L,300.5,312.0,1453,45.1,151,No Failure,1
7742,L54921,L,300.5,312.0,1478,39.0,153,No Failure,1
7743,M22602,M,300.5,311.9,1323,57.9,155,No Failure,1
7744,L54923,L,300.5,311.9,1710,28.4,158,No Failure,1
7745,L54924,L,300.4,311.7,1314,59.5,160,No Failure,1
7746,L54925,L,300.4,311.7,1460,39.6,162,No Failure,1
7747,M22606,M,300.4,311.7,1508,45.4,164,No Failure,1
7748,M22607,M,300.5,311.8,1331,55.3,167,No Failure,1
7749,L54928,L,300.4,311.7,1515,47.4,170,No Failure,1
7750,L54929,L,300.4,311.6,1674,33.0,172,No Failure,1
7751,L54930,L,300.4,311.7,1444,51.2,174,No Failure,1
7752,M22611,M,300.4,311.7,1398,42.6,176,No Failure,1
7753,M22612,M,300.4,311.7,1832,24.2,179,No Failure,1
7754,M22613,M,300.5,311.8,1591,42.0,182,No Failure,1
7755,M22614,M,300.4,311.7,1478,39.9,185,No Failure,1
7756,M22615,M,300.4,311.8,1362,47.6,188,No Failure,1
7757,L54936,L,300.5,311.8,1368,57.9,191,Overstrain Failure,2
7758,M22617,M,300.3,311.7,1723,28.3,193,No Failure,1
7759,L54938,L,300.4,311.8,1689,30.8,196,No Failure,1
7760,L54939,L,300.4,311.8,1272,59.2,198,Overstrain Failure,2
7761,M22620,M,300.4,311.7,1511,33.0,200,No Failure,1
7762,H37175,H,300.4,311.6,1715,30.8,203,No Failure,1
7763,M22622,M,300.3,311.5,1400,43.8,0,No Failure,1
7764,L54943,L,300.4,311.6,1200,76.6,3,Power Failure,3
7765,M22624,M,300.4,311.7,1555,38.7,5,No Failure,1
7766,H37179,H,300.3,311.6,1427,56.2,8,No Failure,1
7767,L54946,L,300.3,311.4,1318,52.7,13,No Failure,1
7768,H37181,H,300.2,311.4,1319,54.6,15,No Failure,1
7769,M22628,M,300.2,311.4,1960,20.9,20,No Failure,1
7770,L54949,L,300.3,311.5,1552,38.9,23,No Failure,1
7771,L54950,L,300.3,311.5,1548,32.2,25,No Failure,1
7772,L54951,L,300.3,311.6,1709,29.5,27,No Failure,1
7773,H37186,H,300.3,311.5,1464,41.0,29,No Failure,1
7774,L54953,L,300.3,311.4,1759,24.8,34,No Failure,1
7775,L54954,L,300.3,311.5,1634,31.9,36,No Failure,1
7776,L54955,L,300.3,311.5,1663,33.6,38,No Failure,1
7777,M22636,M,300.3,311.5,1445,47.3,40,No Failure,1
7778,L54957,L,300.3,311.5,1695,25.6,43,No Failure,1
7779,L54958,L,300.4,311.6,1517,39.0,45,No Failure,1
7780,L54959,L,300.5,311.7,1811,26.8,47,No Failure,1
7781,L54960,L,300.4,311.6,1815,23.5,49,No Failure,1
7782,L54961,L,300.4,311.7,1513,40.0,51,No Failure,1
7783,M22642,M,300.4,311.6,1518,36.4,53,No Failure,1
7784,L54963,L,300.3,311.5,1667,28.8,56,No Failure,1
7785,L54964,L,300.3,311.5,1403,60.1,58,No Failure,1
7786,L54965,L,300.2,311.5,1383,42.1,60,No Failure,1
7787,L54966,L,300.3,311.5,1466,46.2,62,No Failure,1
7788,L54967,L,300.3,311.5,1378,47.5,64,No Failure,1
7789,M22648,M,300.2,311.5,1547,40.9,66,No Failure,1
7790,L54969,L,300.2,311.5,1495,38.5,69,No Failure,1
7791,L54970,L,300.1,311.4,1729,29.3,71,No Failure,1
7792,L54971,L,300.1,311.4,1418,47.7,73,No Failure,1
7793,H37206,H,300.1,311.4,1485,40.4,75,No Failure,1
7794,L54973,L,300.1,311.5,1434,40.8,80,No Failure,1
7795,M22654,M,300.2,311.6,1415,55.8,82,No Failure,1
7796,H37209,H,300.1,311.6,1674,29.6,85,No Failure,1
7797,L54976,L,300.1,311.5,1454,52.4,90,No Failure,1
7798,L54977,L,300.0,311.4,1476,39.0,92,No Failure,1
7799,L54978,L,300.0,311.5,1812,28.3,94,No Failure,1
7800,L54979,L,300.0,311.4,1374,41.9,96,No Failure,1
7801,M22660,M,300.1,311.4,1524,40.6,98,No Failure,1
7802,L54981,L,300.0,311.4,1383,49.6,101,No Failure,1
7803,L54982,L,299.9,311.3,1429,58.2,103,No Failure,1
7804,M22663,M,299.8,311.3,1517,41.2,105,No Failure,1
7805,M22664,M,299.9,311.4,1480,44.9,108,No Failure,1
7806,L54985,L,299.9,311.4,1706,28.8,111,No Failure,1
7807,L54986,L,300.0,311.5,1349,48.6,113,No Failure,1
7808,M22667,M,300.0,311.5,1451,49.0,115,No Failure,1
7809,L54988,L,299.9,311.4,1627,36.7,118,No Failure,1
7810,M22669,M,300.0,311.4,1537,35.4,120,No Failure,1
7811,L54990,L,300.1,311.5,2218,17.0,123,No Failure,1
7812,M22671,M,300.0,311.4,1466,39.0,125,No Failure,1
7813,L54992,L,300.0,311.5,1666,32.0,128,No Failure,1
7814,L54993,L,300.0,311.5,1455,41.7,130,No Failure,1
7815,L54994,L,300.0,311.4,1927,24.6,132,No Failure,1
7816,M22675,M,299.9,311.3,1703,28.4,134,No Failure,1
7817,L54996,L,299.8,311.2,1533,35.9,137,No Failure,1
7818,H37231,H,299.8,311.3,1785,25.4,139,No Failure,1
7819,L54998,L,299.8,311.2,2142,16.6,144,No Failure,1
7820,L54999,L,299.8,311.2,1369,46.2,146,No Failure,1
7821,M22680,M,299.8,311.2,1706,29.2,148,No Failure,1
7822,L55001,L,299.9,311.3,1802,24.4,151,No Failure,1
7823,H37236,H,299.9,311.3,1413,41.8,153,No Failure,1
7824,L55003,L,300.0,311.3,1484,53.2,158,No Failure,1
7825,L55004,L,299.9,311.3,1535,38.1,160,No Failure,1
7826,M22685,M,299.9,311.2,1579,35.5,162,No Failure,1
7827,L55006,L,299.8,311.1,1300,64.2,165,No Failure,1
7828,M22687,M,299.8,311.1,1452,44.3,167,No Failure,1
7829,M22688,M,299.8,311.1,1562,35.7,170,No Failure,1
7830,L55009,L,299.8,311.2,1664,28.3,173,No Failure,1
7831,H37244,H,299.9,311.2,1495,35.8,175,No Failure,1
7832,M22691,M,300.0,311.4,1533,42.6,180,No Failure,1
7833,L55012,L,300.0,311.4,1484,37.0,183,No Failure,1
7834,L55013,L,300.0,311.4,1604,38.7,185,No Failure,1
7835,L55014,L,300.0,311.4,1483,45.6,187,No Failure,1
7836,L55015,L,300.1,311.5,1549,34.7,189,No Failure,1
7837,L55016,L,300.1,311.4,1604,35.0,191,No Failure,1
7838,L55017,L,300.2,311.5,1685,31.0,193,No Failure,1
7839,L55018,L,300.2,311.6,1372,49.2,195,No Failure,1
7840,L55019,L,300.3,311.6,1374,47.4,197,No Failure,1
7841,L55020,L,300.2,311.6,1606,31.0,199,No Failure,1
7842,L55021,L,300.1,311.5,1471,47.2,201,No Failure,1
7843,L55022,L,300.1,311.5,1659,31.1,203,No Failure,1
7844,M22703,M,300.1,311.7,1400,48.5,205,No Failure,1
7845,L55024,L,300.1,311.7,1503,42.6,208,No Failure,1
7846,L55025,L,300.2,311.8,1798,23.2,210,No Failure,1
7847,M22706,M,300.2,311.6,1608,35.0,212,No Failure,1
7848,L55027,L,300.2,311.6,1322,50.9,215,No Failure,1
7849,H37262,H,300.2,311.6,1547,37.7,217,No Failure,1
7850,M22709,M,300.3,311.7,1374,47.9,222,Tool Wear Failure,5
7851,M22710,M,300.3,311.7,1447,36.8,0,No Failure,1
7852,L55031,L,300.4,311.7,1373,47.2,3,No Failure,1
7853,L55032,L,300.3,311.7,1515,37.5,5,No Failure,1
7854,L55033,L,300.3,311.7,1317,56.5,7,No Failure,1
7855,L55034,L,300.3,311.8,1551,37.2,9,No Failure,1
7856,M22715,M,300.3,311.8,1592,32.1,11,No Failure,1
7857,L55036,L,300.4,311.8,1433,42.2,14,No Failure,1
7858,L55037,L,300.5,311.9,1432,43.1,16,No Failure,1
7859,L55038,L,300.5,311.9,1350,51.7,18,No Failure,1
7860,M22719,M,300.5,311.9,1370,44.8,20,No Failure,1
7861,L55040,L,300.5,312.0,1415,44.6,23,No Failure,1
7862,L55041,L,300.5,312.0,1498,42.9,25,No Failure,1
7863,M22722,M,300.5,312.0,1382,54.1,27,No Failure,1
7864,M22723,M,300.5,311.9,1511,44.5,30,No Failure,1
7865,L55044,L,300.5,311.9,1330,59.5,33,No Failure,1
7866,L55045,L,300.5,311.9,1383,50.5,35,No Failure,1
7867,L55046,L,300.5,311.9,1431,49.4,37,No Failure,1
7868,L55047,L,300.5,312.0,1461,38.1,39,No Failure,1
7869,H37282,H,300.4,311.9,1438,46.7,41,Random Failures,4
7870,M22729,M,300.5,312.0,1779,27.7,46,No Failure,1
7871,M22730,M,300.6,312.1,1293,52.3,49,No Failure,1
7872,L55051,L,300.6,312.2,1308,54.7,52,No Failure,1
7873,L55052,L,300.6,312.3,1532,37.2,54,No Failure,1
7874,L55053,L,300.7,312.4,1470,38.6,56,No Failure,1
7875,L55054,L,300.7,312.3,1548,37.9,58,No Failure,1
7876,L55055,L,300.7,312.3,1898,24.0,60,No Failure,1
7877,H37290,H,300.7,312.2,1335,49.0,62,No Failure,1
7878,L55057,L,300.7,312.3,1420,53.8,67,No Failure,1
7879,L55058,L,300.7,312.3,1418,49.0,69,No Failure,1
7880,M22739,M,300.8,312.3,1535,40.3,71,No Failure,1
7881,H37294,H,300.7,312.4,1457,47.2,74,No Failure,1
7882,L55061,L,300.8,312.4,1493,39.1,79,No Failure,1
7883,H37296,H,300.7,312.3,1670,27.3,81,No Failure,1
7884,H37297,H,300.7,312.3,1446,45.4,86,No Failure,1
7885,L55064,L,300.8,312.4,1465,59.1,91,Power Failure,3
7886,L55065,L,300.7,312.3,1590,36.3,93,No Failure,1
7887,M22746,M,300.6,312.2,2174,18.5,95,No Failure,1
7888,L55067,L,300.7,312.4,1590,37.9,98,No Failure,1
7889,L55068,L,300.7,312.3,1577,33.2,100,No Failure,1
7890,M22749,M,300.7,312.4,1371,61.7,102,No Failure,1
7891,L55070,L,300.8,312.4,1767,25.6,105,No Failure,1
7892,L55071,L,300.8,312.5,1517,39.2,107,No Failure,1
7893,M22752,M,300.9,312.6,1555,40.6,109,No Failure,1
7894,L55073,L,300.9,312.7,1416,43.8,112,No Failure,1
7895,M22754,M,300.8,312.6,1588,35.6,114,No Failure,1
7896,L55075,L,300.8,312.6,1422,50.0,117,No Failure,1
7897,L55076,L,300.8,312.6,1376,53.6,119,No Failure,1
7898,L55077,L,300.8,312.5,1434,50.7,121,No Failure,1
7899,L55078,L,300.8,312.5,1423,47.3,123,No Failure,1
7900,L55079,L,300.9,312.4,1364,52.5,125,No Failure,1
7901,L55080,L,300.8,312.4,1825,23.8,127,No Failure,1
7902,L55081,L,300.8,312.4,1365,44.5,129,No Failure,1
7903,M22762,M,300.7,312.3,1430,47.2,131,No Failure,1
7904,L55083,L,300.8,312.3,1435,44.8,134,No Failure,1
7905,M22764,M,300.8,312.4,1811,25.1,136,No Failure,1
7906,M22765,M,300.8,312.4,1465,43.7,139,No Failure,1
7907,L55086,L,300.9,312.4,1372,51.0,142,No Failure,1
7908,L55087,L,300.8,312.3,1858,26.3,144,No Failure,1
7909,L55088,L,300.7,312.3,1715,26.8,146,No Failure,1
7910,L55089,L,300.7,312.2,1590,38.5,148,No Failure,1
7911,M22770,M,300.8,312.2,1664,25.7,150,No Failure,1
7912,L55091,L,300.7,312.1,1512,36.9,153,No Failure,1
7913,L55092,L,300.7,312.1,1498,44.0,155,No Failure,1
7914,L55093,L,300.7,312.1,1395,41.9,157,No Failure,1
7915,H37328,H,300.7,312.1,1490,43.1,159,No Failure,1
7916,H37329,H,300.8,312.1,1527,35.1,164,No Failure,1
7917,L55096,L,300.8,312.1,1512,37.1,169,No Failure,1
7918,L55097,L,300.9,312.1,1474,42.4,171,No Failure,1
7919,L55098,L,300.8,312.1,1505,41.3,173,No Failure,1
7920,L55099,L,300.8,312.0,1496,40.0,175,No Failure,1
7921,L55100,L,300.8,312.0,1382,49.3,177,No Failure,1
7922,L55101,L,300.7,311.9,1419,47.7,179,No Failure,1
7923,L55102,L,300.7,311.9,1462,39.7,181,No Failure,1
7924,M22783,M,300.8,312.0,1450,45.0,183,No Failure,1
7925,H37338,H,300.7,311.9,1389,46.5,186,No Failure,1
7926,M22785,M,300.7,311.9,1697,28.2,191,No Failure,1
7927,L55106,L,300.7,311.9,1335,57.1,194,Overstrain Failure,2
7928,L55107,L,300.7,311.9,1476,42.0,196,No Failure,1
7929,L55108,L,300.6,311.7,1497,43.6,198,No Failure,1
7930,M22789,M,300.6,311.6,1669,29.2,200,No Failure,1
7931,L55110,L,300.6,311.6,1455,48.0,203,No Failure,1
7932,L55111,L,300.7,311.7,1499,38.4,205,No Failure,1
7933,L55112,L,300.7,311.8,1478,41.9,207,No Failure,1
7934,L55113,L,300.8,311.8,1928,21.8,209,No Failure,1
7935,M22794,M,300.8,311.9,1621,28.3,211,No Failure,1
7936,M22795,M,300.8,311.9,1356,44.3,214,No Failure,1
7937,L55116,L,300.8,311.7,1490,46.4,217,No Failure,1
7938,L55117,L,300.8,311.7,1578,31.4,219,No Failure,1
7939,L55118,L,300.8,311.7,1681,31.3,221,No Failure,1
7940,L55119,L,300.8,311.8,1417,43.4,223,No Failure,1
7941,M22800,M,300.7,311.7,1532,40.0,0,No Failure,1
7942,M22801,M,300.7,311.7,1499,38.9,3,No Failure,1
7943,L55122,L,300.8,311.7,1432,45.8,6,No Failure,1
7944,L55123,L,300.8,311.7,1753,29.0,8,No Failure,1
7945,L55124,L,300.8,311.7,1414,49.0,10,No Failure,1
7946,L55125,L,300.8,311.7,1655,32.2,12,No Failure,1
7947,L55126,L,300.8,311.6,1516,35.6,14,No Failure,1
7948,L55127,L,300.8,311.7,1426,45.5,16,No Failure,1
7949,L55128,L,300.8,311.7,1479,39.4,18,No Failure,1
7950,M22809,M,300.7,311.5,1569,36.4,20,No Failure,1
7951,L55130,L,300.8,311.6,1568,36.0,23,No Failure,1
7952,M22811,M,300.9,311.8,1843,24.5,25,No Failure,1
7953,M22812,M,300.9,311.9,1480,40.9,28,No Failure,1
7954,L55133,L,301.0,312.0,1447,36.8,31,No Failure,1
7955,L55134,L,301.0,311.9,1454,41.9,33,No Failure,1
7956,M22815,M,300.9,311.9,1310,56.1,35,No Failure,1
7957,H37370,H,300.9,311.9,1513,38.0,38,No Failure,1
7958,H37371,H,300.9,311.9,2140,16.5,43,No Failure,1
7959,L55138,L,301.0,312.1,1377,49.9,48,No Failure,1
7960,L55139,L,301.0,312.1,1585,32.3,50,No Failure,1
7961,H37374,H,301.1,312.2,1491,42.6,52,No Failure,1
7962,L55141,L,301.0,312.2,1264,59.0,57,No Failure,1
7963,L55142,L,301.0,312.2,1372,47.0,59,No Failure,1
7964,L55143,L,301.0,312.2,1510,39.9,61,No Failure,1
7965,L55144,L,300.9,312.1,1423,40.2,63,No Failure,1
7966,L55145,L,301.1,312.3,1464,35.3,65,No Failure,1
7967,L55146,L,301.0,312.2,1602,35.9,67,No Failure,1
7968,M22827,M,301.0,312.2,1629,32.6,69,No Failure,1
7969,L55148,L,300.9,312.2,1811,23.2,72,No Failure,1
7970,L55149,L,300.9,312.1,1711,28.8,74,No Failure,1
7971,M22830,M,300.9,312.1,1297,48.6,76,No Failure,1
7972,L55151,L,301.0,312.1,1405,46.1,79,No Failure,1
7973,L55152,L,301.1,312.2,1397,54.9,81,No Failure,1
7974,L55153,L,301.1,312.3,1682,29.7,83,No Failure,1
7975,L55154,L,301.2,312.3,1528,38.4,85,No Failure,1
7976,M22835,M,301.2,312.3,1548,38.3,87,No Failure,1
7977,H37390,H,301.2,312.4,1395,47.8,90,No Failure,1
7978,L55157,L,301.2,312.4,1378,59.0,95,No Failure,1
7979,L55158,L,301.2,312.4,1480,53.5,97,No Failure,1
7980,M22839,M,301.2,312.4,1428,36.6,99,No Failure,1
7981,M22840,M,301.2,312.4,1505,39.6,102,No Failure,1
7982,L55161,L,301.0,312.3,1445,36.4,105,No Failure,1
7983,L55162,L,301.0,312.3,1488,42.6,107,No Failure,1
7984,L55163,L,301.0,312.2,1601,33.0,109,No Failure,1
7985,L55164,L,301.0,312.3,1550,34.9,111,No Failure,1
7986,L55165,L,301.0,312.2,1540,34.1,113,No Failure,1
7987,L55166,L,301.1,312.3,1587,34.5,115,No Failure,1
7988,H37401,H,301.0,312.2,1489,40.3,117,No Failure,1
7989,L55168,L,301.1,312.3,1486,34.9,122,No Failure,1
7990,L55169,L,301.1,312.4,1430,37.9,124,No Failure,1
7991,M22850,M,301.1,312.4,1809,25.1,126,No Failure,1
7992,L55171,L,301.1,312.3,1534,39.0,129,No Failure,1
7993,M22852,M,301.1,312.3,1852,25.9,131,No Failure,1
7994,L55173,L,301.1,312.3,1595,31.9,134,No Failure,1
7995,L55174,L,301.0,312.3,1424,43.5,136,No Failure,1
7996,L55175,L,301.0,312.2,1776,28.8,138,No Failure,1
7997,M22856,M,301.0,312.2,1499,41.5,140,No Failure,1
7998,M22857,M,301.0,312.2,2710,9.7,143,Power Failure,3
7999,L55178,L,300.9,312.1,1359,51.7,146,No Failure,1
8000,M22859,M,300.9,312.1,1617,31.0,148,No Failure,1
8001,M22860,M,300.8,312.0,1443,53.3,151,No Failure,1
8002,L55181,L,300.8,312.0,1374,50.2,154,No Failure,1
8003,M22862,M,300.9,312.1,1851,23.0,156,No Failure,1
8004,M22863,M,300.8,312.0,1274,67.3,159,No Failure,1
8005,L55184,L,300.9,312.0,1533,44.0,162,No Failure,1
8006,L55185,L,300.8,312.0,1477,37.3,164,No Failure,1
8007,L55186,L,300.9,312.1,1462,46.0,166,No Failure,1
8008,M22867,M,301.0,312.1,1664,28.4,168,No Failure,1
8009,L55188,L,300.8,311.9,1414,41.1,171,No Failure,1
8010,H37423,H,300.9,312.0,2129,17.8,173,No Failure,1
8011,L55190,L,300.8,311.8,1323,61.1,178,No Failure,1
8012,L55191,L,300.8,311.8,1427,43.3,180,No Failure,1
8013,M22872,M,300.9,312.0,1375,56.1,182,No Failure,1
8014,M22873,M,300.9,312.0,1402,50.7,185,No Failure,1
8015,L55194,L,300.9,312.0,1500,44.2,188,No Failure,1
8016,M22875,M,301.0,312.0,1558,37.5,190,No Failure,1
8017,M22876,M,300.9,312.0,1447,41.4,193,No Failure,1
8018,L55197,L,301.0,312.0,1518,39.3,196,No Failure,1
8019,L55198,L,301.0,311.9,1889,23.5,198,No Failure,1
8020,L55199,L,301.0,312.1,1675,30.7,200,No Failure,1
8021,H37434,H,300.9,312.0,1720,27.9,202,No Failure,1
8022,M22881,M,301.0,312.0,1499,34.6,207,No Failure,1
8023,L55202,L,300.9,312.0,1441,43.8,210,No Failure,1
8024,H37437,H,300.9,312.0,1397,42.7,212,No Failure,1
8025,L55204,L,300.9,312.0,1493,38.7,217,No Failure,1
8026,M22885,M,300.8,312.0,1422,50.7,219,No Failure,1
8027,L55206,L,300.7,311.9,1399,50.2,222,Overstrain Failure,2
8028,L55207,L,300.6,311.9,1425,44.9,224,No Failure,1
8029,L55208,L,300.6,311.8,1501,44.8,226,No Failure,1
8030,M22889,M,300.6,311.9,1629,35.3,0,No Failure,1
8031,L55210,L,300.6,312.0,1490,42.2,3,No Failure,1
8032,L55211,L,300.7,312.0,1550,32.4,5,No Failure,1
8033,L55212,L,300.8,312.0,1416,46.5,7,No Failure,1
8034,L55213,L,300.7,311.9,1485,38.8,9,No Failure,1
8035,L55214,L,300.7,311.8,1564,36.8,11,No Failure,1
8036,L55215,L,300.7,311.7,1910,19.7,13,No Failure,1
8037,L55216,L,300.7,311.7,1460,46.1,15,No Failure,1
8038,L55217,L,300.7,311.8,1603,34.1,17,No Failure,1
8039,L55218,L,300.7,311.8,1486,47.3,19,No Failure,1
8040,L55219,L,300.8,311.9,1560,31.8,21,No Failure,1
8041,L55220,L,300.8,311.9,1498,39.3,23,No Failure,1
8042,H37455,H,300.8,311.9,1431,48.5,25,No Failure,1
8043,L55222,L,300.8,311.9,1486,45.1,30,No Failure,1
8044,L55223,L,300.7,311.9,1486,35.8,32,No Failure,1
8045,L55224,L,300.7,311.8,1441,38.1,34,No Failure,1
8046,M22905,M,300.7,311.9,1366,55.1,36,No Failure,1
8047,L55226,L,300.6,311.8,1471,41.4,39,No Failure,1
8048,L55227,L,300.6,311.9,1463,38.2,41,No Failure,1
8049,L55228,L,300.6,311.9,1413,41.3,43,No Failure,1
8050,H37463,H,300.6,311.9,1604,30.5,45,No Failure,1
8051,L55230,L,300.7,312.0,1401,51.1,50,No Failure,1
